cycle,constant_current_time,constant_voltage_time,avg_temp_charge,DVD,Capacity,avg_temp_discharge,TIEVD,TVE
18,3233.672,6755.859999999999,27.064754224863968,1.7021055474242255,1.8675697161520208,31.82883467218067,2062.437,1.2428369119374905
19,3207.438,6951.343999999999,27.096833265509154,1.392357755404138,1.8675892574453767,31.890449470827843,2043.031,1.1449024397822198
20,3177.484,7111.8279999999995,25.621036972906786,1.747769945331568,1.979626548250818,31.51177053595285,2251.453,1.3603714707247765
21,3507.391,6775.686999999994,26.018916084630686,1.6137828447827522,1.9575499080884025,31.874488497680712,2232.781,1.2690798832707308
22,3450.968,6830.422,26.11363000720855,1.7244655199067949,1.9458150170787551,31.53911453638972,2195.844,1.3479997196473248
23,3406.031,6675.7660000000005,25.760828939548123,1.627228004543479,1.9242461121680097,31.220866832188786,2156.875,1.252032456016487
24,3341.813,7455.514999999999,25.50924394673222,1.5953925597303535,1.945981133142164,31.119005145018026,2175.563,1.2017244019105804
25,3285.547,6813.671,25.50074158941563,1.5131456277872029,1.901407930553079,31.033244078156734,2100.530999999994,1.1403896347636269
26,3240.875,6837.843999999999,25.44745403999636,1.5358288433547562,1.878674213680085,31.001249222460967,2061.672,1.3430995367617884
27,3228.563,7388.812,25.351655963419258,1.4284845198566867,1.868306132826422,30.921434744041356,2044.25,1.215789841599955
28,3171.641,7392.516,25.2638879248557,1.487027926110612,1.8560244070083,30.929360248207214,2005.109,1.22143561275615
29,3138.922,7005.062,25.323443940163475,1.5900218824477577,1.8451997961855775,31.00810965793079,1967.594,1.1194570941376327
30,3105.203,7685.2499999999945,25.304305905815063,1.4671159233985493,1.857228890885317,30.96779499306422,1987.969,1.2354977304128982
31,3062.063,7380.8279999999995,25.322091423663814,1.630611492010234,1.9247760889090637,31.10097217303459,2061.657,1.1553507691667986
32,0.0,1674.484,23.82084266180423,1.568307899740689,1.8822317526092551,31.307368922041046,2024.281,1.1590373061582246
33,3219.484,6894.1720000000005,25.536564067789637,1.7917333946385812,1.855276687885587,31.131339987164562,1968.156,1.1919377934254514
34,3136.781,7001.1089999999995,25.56741667631952,1.8665588504936723,1.8392508917181876,30.828713779105055,1920.813,1.1669089925459661
35,3079.438,7572.218999999999,25.15735403314838,2.000306315032538,1.8185396073994429,30.761533072057244,1874.922,1.225266274993421
36,3024.516,7007.969000000001,24.989538945227892,2.001141818461247,1.8134770059567056,31.30305692941581,1875.078,1.2147887952588148
37,2991.328,7582.969000000001,25.180745399490828,2.0056199761124303,1.7971018450305436,31.06432144678013,1836.6090000000002,1.1816343633051227
38,2961.688,7500.0470000000005,25.292235216630523,2.060828389938746,1.7810046294120476,30.96654665282149,1799.3590000000002,1.1795716541144394
39,2915.031,7078.031000000004,25.12354763553037,2.0945723099319498,1.7710130422682329,30.826455697992966,1762.094,1.158633238999301
40,2872.094,7730.187000000001,24.845898768603192,2.0769609133582905,1.7604712448170945,31.080769482413952,1743.4070000000002,1.134493994560134
41,2831.953,7836.016,24.74548028073318,2.052776654812446,1.7502913788006589,31.694287817425337,1733.844,1.1199299478739118
42,2808.14,7696.641000000001,25.29969472858799,2.1223522155509755,1.7394925037732578,31.875581783696685,1715.156,1.1636075603157245
43,2786.422,7460.359,25.719099276376973,1.9416636398318623,1.7546766553637203,31.543288143901563,1703.594,1.1754658448671524
44,2757.625,7408.5939999999955,25.607949607087512,2.060729264380454,1.7659390941842177,31.420983409991024,1743.6870000000001,1.134918853644776
45,2762.094,8042.828,25.15239521946869,2.083939829659748,1.7337887419624838,31.15837149963786,1658.578,1.0760276847538182
46,2782.672,7976.313,24.956784398728235,2.0911915242967445,1.713325912040734,31.15661421699882,1621.0939999999998,1.0581671199850418
47,2710.171,7607.343999999999,24.845753514136497,2.111486810633091,1.7024077813673466,31.206611383963256,1593.125,1.0491565057179735
48,2663.594,8142.14,24.759253545817227,1.7304787634009355,1.82371946178183,33.61169282822636,1883.922,1.261234073906363
49,2666.157,7280.2339999999995,25.385815273810298,1.917462593233787,1.8081284050314708,32.85630077141311,1845.8439999999998,1.2591509501204796
50,3067.11,6996.437,27.380478585615847,1.9953950720098454,1.7757610945034283,32.210981559158874,1762.25,1.211465731850298
51,2941.344,7434.828,26.646363956512182,2.0993210804045916,1.7447409841836798,31.965090081650274,1687.156,1.1880135789351782
52,2841.375,6915.483999999997,26.100358589607755,2.0293399340636293,1.729207034132373,31.744801840189538,1650.25,1.0974780328979448
53,2775.14,7835.766000000001,25.649456483530546,2.0680632427432006,1.7081086552553244,31.876564068962466,1611.922,1.0883684835676488
54,2708.656,7269.422,25.59348533692894,2.113151929076712,1.6975954237461768,32.24289319481841,1583.578,1.1025131092851739
55,2669.703,7577.281000000001,25.80802143843077,2.1228062032499375,1.6820634524029463,32.07305565938816,1546.5780000000002,1.0822371052581299
56,2630.531,7806.5160000000005,25.690981294880913,2.149718329558259,1.6714768322295086,32.030140929891196,1518.328,1.0757840733598392
57,2582.875,8222.952999999994,25.577958645380264,2.2189339098177063,1.6607591387047655,31.984935871368258,1480.4060000000002,1.0921402807843523
58,2538.593,8266.782,25.46098104903186,2.276504612932157,1.651121015038069,32.23677365476226,1462.5,1.1083364346450277
59,2506.453,8179.515000000001,25.436993851892336,2.2184331685676923,1.640134925619093,32.56097148037261,1443.235,1.0928586065779808
60,2486.0,8102.639999999999,25.938054463156547,2.2492940125557315,1.629199941616544,32.48984985901219,1415.156,1.090674254253298
61,2450.015,8286.079,25.848663621482324,2.199083848266822,1.6088496302961666,32.42612199208859,1378.094,1.043468625423402
62,2412.391,7378.468000000001,25.889479643087075,2.33360741312419,1.6035244898969248,32.29984271249387,1349.3590000000002,1.0930503458224334
63,2365.953,7908.406000000001,25.70387833670803,2.306234424085442,1.5989712144027983,32.610757585145336,1340.203,1.076749841011404
64,2332.938,8378.125,25.559248674341752,2.3121889592485174,1.5876273123575604,32.25699351958767,1312.2649999999999,1.1254606527878686
65,2317.625,8488.39,26.033525396777186,2.281074098481284,1.5829719744686166,32.47193402838835,1312.625,1.0940186981146727
66,2295.547,8185.5,25.992986590762236,2.3530506957972257,1.567137636713563,32.40219271195367,1265.735,1.1116030447090839
67,2249.813,7903.5470000000005,25.919135612812614,2.361451010786719,1.5613446139713882,32.30987415652578,1246.531,1.101350169943736
68,2214.312,8448.156,25.692906565192622,2.321326122636432,1.551171189279042,32.35440526839345,1228.0,1.0732517034260585
69,2179.235,8315.39,25.652455059158342,2.399398820063384,1.5406741606295171,32.4731363791227,1209.141,1.1113445583604384
70,2148.281,8319.469000000001,25.71736135777053,2.424207189955858,1.5253138744624433,32.52334649341759,1181.2810000000059,1.1203446203997398
71,2129.031,7775.375000000001,25.864876174531357,2.341267856867798,1.5301570318067428,32.518264823491045,1171.734,1.0680038352457715
72,2104.093,8701.563000000002,25.698809219589723,2.4005723823014495,1.524656683447409,32.5437072434024,1162.1560000000002,1.0920918818285308
73,2068.297,8709.030999999999,25.687446717455636,2.300310122906698,1.5145492986655429,32.56222309600736,1143.5,1.0324967380344363
74,2040.016,8705.844000000001,25.67540034504107,2.34740895715754,1.509391504602082,32.58978020040808,1125.063,1.0512511866600953
75,2008.891,8797.890000000001,25.668763538927504,2.394012233622006,1.5039974333050703,32.57089563557426,1106.359,1.068780485936785
76,1986.172,8820.421999999995,25.633776388554608,2.347599006855636,1.4935201918040188,32.537854347094196,1087.25,1.038550459931799
77,1963.641,8465.906,25.625938785360578,2.456597030609675,1.4876323024497422,32.65645090520509,1077.8590000000002,1.0708019813881475
78,1930.531,8876.562999999998,25.457904643596315,2.408331559552022,1.5302876214401704,33.180785234653264,1162.3120000000001,1.090623013369475
79,1810.344,8908.671999999999,25.836963360909557,2.3585907400792117,1.5040760088360112,32.71220835503141,1096.8120000000001,1.0230163698179076
80,2010.375,8796.062000000004,25.705316618203263,2.4663411062678335,1.4887593608730894,32.54394388900791,1059.4689999999998,1.0461334984122808
81,1921.39,8883.875,25.199061438892777,2.3410349647518753,1.4782779285546637,32.6655410721976,1041.0,0.9824869054519092
82,1882.906,8325.155999999999,25.244891582118854,2.3618818291840777,1.478459982215684,33.160922870564626,1040.75,1.0048959746917105
83,1856.016,8951.203,25.478299525410506,2.342734893580639,1.473214844899973,33.414445545408455,1040.9370000000001,1.0091089193914438
84,1854.687,8951.219000000001,26.03924515455654,2.4159585639418393,1.4675164935067897,33.3541679486525,1021.7970000000001,1.0360456942652407
85,1833.641,8822.296000000004,25.976042593693705,2.4520806142277296,1.4516292657521337,33.13634596100404,993.609,1.0451157812340781
86,1807.531,8309.641,25.919206758618333,2.443634075992491,1.4519237720967175,32.92241762841388,984.735,1.0222174981844994
87,1769.922,9035.938,25.445615862630405,2.352300299919743,1.4471484694777743,33.20338483123576,975.422,0.9764691196186049
88,1738.906,9067.421999999999,25.395678108430275,2.403351164655192,1.4468538105659885,33.533950654066935,975.203,1.0148817122755343
89,1738.39,9006.438,25.907732220074237,2.363042601930881,1.4416741930284678,33.5767934055627,974.828,0.9956339691430325
90,1736.156,9068.641000000007,26.05226931839347,2.385924885201102,1.5935866593100128,33.224088400657315,1190.531,1.007224930300188
91,1848.016,8954.562,25.93431372564645,2.2965464303870746,1.5463902376915637,33.37083344726966,1162.562,1.0427629601719723
92,2014.219,8530.233999999993,26.51775579342402,2.3529727069989406,1.51470559175661,33.43366634309322,1106.1100000000001,1.0582314636341315
93,1935.687,8765.438,26.296792336298168,2.407290359999041,1.4989786083335404,33.28676739403043,1068.578,1.0634171560388952
94,1874.141,8931.672,26.03904064199693,2.362964296935532,1.4831110745410492,33.14347737377552,1040.593,1.0249136692290943
95,1822.375,8871.063,25.90252654964816,2.4340598993819196,1.4729664825468278,33.11021541795579,1012.5939999999999,1.0492924492800626
96,1787.969,8920.437000000002,25.877092731363224,2.3922700844623863,1.4627604396099307,33.18991802149879,1003.4530000000001,1.0241863794478265
97,1759.609,9045.688000000006,25.93141642274133,2.462259358965917,1.4518364681062514,33.26265398635676,984.532,1.0545770388848954
98,1737.438,8626.172,26.008428132103052,2.4565229037946814,1.4468670644030392,33.299978841087025,966.0630000000001,1.0514340715099733
99,1711.704,9093.39,25.9304594999863,2.4369467451541365,1.441380399427779,33.31663547841367,955.89,1.035320341864761
100,1689.25,9116.25,25.947381066960602,2.4803415291303805,1.431210744960774,33.39150630507064,946.875,1.052136886501367
101,1670.953,9135.891,25.97159894270595,2.504890032661122,1.4260247179525716,33.41522427488497,937.5939999999999,1.059326794280346
102,1653.844,8714.062000000005,26.033603358388206,2.415927562984844,1.420487649966195,33.39690850726103,919.14,1.0150186247620165
103,1624.625,9182.094,25.90982967799584,2.482345118897039,1.4207006230355006,33.73731993653,918.922,1.0239952641145402
104,1595.468,8447.704,26.41227975974544,2.383046064656871,1.452255804330839,34.08965316576344,994.141,1.0347868366610773
105,1730.422,8839.39,26.686445558767225,2.4003444181297455,1.431557632772571,33.9987286593769,947.0160000000064,1.0246811718214222
106,1668.015,8249.188,26.606458183179758,2.5251691704160253,1.415015751158943,33.907397114007345,918.437,1.0720438500399831
107,1633.75,8683.656,26.340043075472312,2.433037990072597,1.4097311506517451,33.70518417605219,899.938,1.0195240813091713
108,1591.437,9214.672,26.10257345827895,2.4335879185701383,1.404917318129309,33.7458832944166,890.171,1.0060601829238496
109,1569.343,8472.578,26.41341494885895,2.3853474135940553,1.395164296571563,34.01657212624259,881.937,0.9967874564588705
110,1569.265,9150.016000000001,26.584568753917836,2.4227072946465262,1.3945343832614077,34.175023374593785,881.625,1.014999228890711
111,1545.828,9258.891,26.46196190140926,2.484696635704441,1.3893171179312644,33.976109677640174,862.75,1.0307361589757502
112,1515.359,9290.328,26.121216404378323,2.4879594796676052,1.3838379472327809,33.84150372451663,853.0939999999999,1.020223958142921
113,1500.297,8511.109,26.409310711304133,2.55243960423406,1.3736814238195123,34.1008464215818,843.5160000000001,1.0564355436592119
114,1503.187,9303.438,26.554432319974733,2.491939664375034,1.3786059891863676,34.34663683304219,853.047,1.0392704645321866
115,1492.844,9312.719000000001,26.61726658220038,2.4959899972402453,1.3737600299108574,34.216231530637586,844.078,1.0349160333064396
116,1470.734,9336.484999999999,26.399750319384214,2.5132506181338847,1.3682580583942712,34.041617020161176,825.078,1.0312520611935863
117,1448.531,9357.016,26.124475808397165,2.5172477888671447,1.3633024037317505,33.890212870710734,816.265,1.0199129639496807
118,1427.078,9083.375,26.26020263178304,2.4403935978771942,1.35809661401726,34.116762412437,815.797,0.9932502452520319
119,1432.766,8770.015000000001,26.670370279195048,2.5267258530179366,1.353269090999531,34.490493589415046,816.25,1.0462703241878835
120,1442.141,8698.717999999997,26.950570586809867,2.477888471953719,1.3841605738237488,34.23744800906639,843.859,1.0497614961759114
121,1546.812,8793.86,26.72454690095705,2.48027218505264,1.4051467790651473,34.41428886050454,900.047,1.049180314665439
122,1563.172,9136.890999999996,26.742962123720645,2.5481781173794915,1.378719022627353,34.16445180476378,853.594,1.0569596911406296
123,1492.266,9136.672,26.311611774381017,2.4915235752453575,1.3682657783199066,33.877146811272176,825.141,1.0132815394335986
124,1446.859,9360.25,26.06284845842712,2.5811928486658515,1.3573151296618016,33.839566254190565,805.984,1.0410514881561066
125,1422.078,9300.437,26.03827333584997,2.5093716513359414,1.3524934638801596,33.818304796930946,797.25,1.0081425261789747
126,1400.687,9372.282,25.982571679078095,2.5303385999157673,1.3474099151661236,33.812621135472135,787.86,1.0126697509708902
127,1382.562,9363.156999999996,25.98889751886105,2.5609023260513912,1.3370075130842318,33.79894614410012,778.562,1.0221131616911858
128,1364.781,9442.312999999998,25.873817245148032,2.5674170748229894,1.3312352966718526,33.702723745621576,768.7959999999999,1.0164075702581428
129,1342.937,8770.704,25.866725578506443,2.5110962551391625,1.3259303781727645,33.63562651984647,759.078,0.9907548900455051
130,1329.828,9255.984,25.77918241614055,2.5933531460965815,1.321578743867529,33.690724061796516,750.359,1.0215083955205464
131,1322.484,9484.078,25.779594856251975,2.52269160200822,1.321225074066109,33.71317033815572,750.344,0.9918002167989033
132,1305.202999999994,9500.07800000001,25.739149646920637,2.4984671928402182,1.3156485301862682,33.65376593260611,740.656,0.9761114268594259
133,1286.328,9447.063,25.68008908964709,2.5094663981769103,1.3209025697502388,33.983578066068176,750.359,1.0170548108399313
134,1301.938,9503.609,26.173174882929104,2.5383631978884367,1.3474328767273906,33.816348135475515,806.562,1.062773829451428
135,1425.219,9326.047000000002,26.412927199212106,2.4743673579866656,1.3260128072353616,33.60692030225909,768.4839999999999,1.021671417183983
136,1328.297,9477.328,26.01498124223845,2.5545622459761965,1.3101186784831065,33.47350597721994,750.063,1.0407461980953636
137,1299.969,9506.703000000001,25.743698100268983,2.495869974128846,1.30521620229393,33.209178727620106,731.25,1.0022487710609795
138,1276.734,9225.719,25.849366387166373,2.6138048265315637,1.3004061951355774,33.58088963686094,731.625,1.0605170667251769
139,1289.875,9399.344,26.160906049591357,2.5417473316750563,1.300235735841116,33.76400861956033,731.438,1.0419946763074077
140,1276.204,9160.249999999998,26.149674507929515,2.6212906358838746,1.2895066722480757,33.57003564415372,712.765,1.0628203542599433
141,1251.813,8941.437,25.88741440866421,2.578569552328438,1.279253057384795,33.272050895552354,703.578,1.0320902697996823
142,1223.921,9509.782,25.497625818790674,2.5244434956933746,1.2792078171714618,33.12740933210319,693.703,0.9995661662341975
143,1206.953,9440.859,25.5837511055969,2.5618145779600674,1.274036760902923,33.439116773449626,693.672,1.0205771919600686
144,1216.125,9405.11,25.901434373433876,2.5449977386334144,1.2741273923001468,33.482874768414376,694.187,1.0202808423830103
145,1201.75,8767.827999999994,25.812500717956773,2.54764168615827,1.263763942644078,33.22136307064441,675.422,1.0108372884736558
146,1181.469,9319.625,25.418015652812915,2.5041184724214838,1.2581373688955233,32.98562738901426,665.797,0.9800087553036961
147,1153.157,9417.578000000001,25.184158283341244,2.6355761910060265,1.253259864055301,32.970182781539556,656.688,1.0208631006533784
148,1153.234,9651.530999999999,25.35578191720396,2.6289653186018658,1.2532313315493426,33.31018716138479,665.735,1.028677150428202
149,1161.515,8875.985,25.68149669765411,2.5432225974213836,1.2480874960313575,33.23406652671602,656.797,1.002461754267568
150,1148.953,9406.172,25.591813739883985,2.500815815148117,1.2534354284944844,33.117656712920734,647.0939999999999,0.9560012188685331
151,1092.687,9714.641,25.497613624329293,2.528519714040674,1.28980487732669,33.784170366860046,731.485,0.9802165607374693
152,1262.156,9527.906999999996,25.84421874752408,2.5519045729477696,1.2635402021758837,33.806439563441614,684.328,0.983523770810098
153,1205.75,9368.891,25.742753320720922,2.521319704596832,1.2479761706842851,33.63735785291911,665.9839999999999,0.9638486679012747
154,1165.812,8908.297,25.638392621114672,2.57615704741701,1.2321202877943334,33.58195933847606,647.125,0.9782002468129264
155,1143.438,9279.609,25.49563276443761,2.649163098605559,1.2271137666213534,33.56245583951572,637.5,0.9975646639515388
156,1125.343,9408.703,25.428938070318736,2.5534585863931945,1.2217397581377356,33.5111267532655,629.0,0.9604133956314289
157,1103.109,9163.703000000003,25.452360068893437,2.6191941980280906,1.211102678915174,33.53675907012135,618.687,0.9856005598106107
158,1094.219,9473.89,25.399233871624016,2.635369879355517,1.2056159765131735,33.49803069556778,618.859,0.9859384895932062
159,1075.719,9722.625,25.282027295460395,2.64989844764622,1.2008936262717274,33.516977262709986,609.781,0.9878586415253671
160,1065.578,9213.469000000001,25.41799675980421,2.5969547172033822,1.1905903985558337,33.531923269271225,600.719,0.9716167177162628
161,1054.984,9244.405999999999,25.454072385369944,2.58563621887658,1.185179251041941,33.567636169584304,600.0310000000001,0.9685251506552358
162,1043.625,9499.452999999994,25.429946661301248,2.58019614936408,1.1796706818144624,33.60493096509702,590.9839999999999,0.966643954639401
163,1031.265,9398.844000000001,25.42050671654486,2.6334658898438184,1.1745952836753917,33.54281440778599,581.7040000000001,0.9807233872497368
164,1018.047,9136.046999999999,25.397105626124826,2.5588032974605426,1.15381833159625,33.472459360982775,562.625,0.9553622960905307
165,1010.265,9306.641000000001,25.419424201944214,2.5569224280906955,1.1644009557372264,33.58210389885497,572.485,0.9540977276706507
166,997.547,9573.842999999999,25.432459537239456,2.681907518615434,1.1587974947916069,33.6634605108384,572.078,0.9952604661144087
167,990.047,8902.328,25.57546236674736,2.563673589055174,1.1749748834769171,33.730546074122294,591.078,1.013044673247014
168,1035.422,9176.812,25.30089012739764,2.6800845092372847,1.1856752327929356,33.8912822372509,637.875,1.0637294839468538
